hours,remote,education,seniority,country,job_published_at,y_pred,comp_dol
Unclear,Unclear,Unclear,Senior IC,China,2024-02-21,-0.27429918251360996,-0.050779933070792774
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2024-03-06,-0.07582341830059793,0.9879098670475247
Full-Time,Unclear,High School,Unclear Seniority,United States,2024-02-14,-0.8468437669078466,-0.46375736831292197
Full-Time,Unclear,Bachelors,Senior Manager,United States,2024-03-20,0.6940455821981663,0.7759723261810819
Unclear,Unclear,Bachelors,Unclear Seniority,United States,2024-03-25,-0.03814437915526171,-0.18788883327092515
Full-Time,Unclear,Unclear,Unclear Seniority,United Kingdom,2024-03-04,-0.8197955388977547,-0.5026475573299986
Unclear,Unclear,Unclear,Unclear Seniority,Brazil,2024-03-11,-0.2380375183635132,-0.7718012395920685
Full-Time,Unclear,Bachelors,Staff IC,United States,2024-02-27,0.853143746773787,1.7901948814825408
Full-Time,Unclear,Unclear,Unclear Seniority,France,2024-02-14,-0.45812778088287404,-0.7124867067027142
Contract,Unclear,Bachelors,Junior IC,United States,2024-03-01,-0.3345309856587667,0.616494572657818
Full-Time,true,Bachelors,Unclear Seniority,United States,2024-02-07,0.09348577226159747,0.3954640019852243
Full-Time,Unclear,Unclear,IC,United Kingdom,2024-03-14,-0.9594590193389158,-0.40472262095606465
Intern,false,Unclear,IC,France,2024-02-14,-0.20239633701398935,-1.397961261320252
Grant,Unclear,Unclear,Unclear Seniority,United States,2024-03-05,0.023194749677325786,-0.8978446219819464
Full-Time,Unclear,Unclear,Junior IC,United States,2024-03-15,-0.498472432882485,-0.8736431734209599
Full-Time,Unclear,Unclear,Chief,United States,2024-03-12,1.209770674042792,0.6353800961013625
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-12-23,-0.8468437669078466,-0.5553171838225502
Full-Time,false,Bachelors,Director,United Kingdom,2024-02-19,-0.017700424186763458,-1.0045828026295345
Full-Time,Unclear,Unclear,IC,United States,2024-01-31,0.28533417927153853,-0.0025309179916930247
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2024-02-29,0.24397590878850628,-1.0762078989487547
Unclear,Unclear,Unclear,Unclear Seniority,United States,2024-02-29,0.06996487757964275,0.11987525247572442
Full-Time,Unclear,Bachelors,Staff IC,United States,2024-03-07,0.853143746773787,1.342538029487414
Unclear,Unclear,Bachelors,Unclear Seniority,United States,2024-02-07,-0.03814437915526171,0.39266614666025473
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2024-03-19,0.24397590878850628,0.06451968487120203
Unclear,true,Unclear,Senior IC,Portugal,2023-12-13,-0.11591620798891544,-0.013022875460328806
Full-Time,true,Bachelors,Senior IC,Brazil,2024-03-04,-0.23387010056712962,-1.4049558996326759
Full-Time,false,Bachelors,IC,United States,2024-02-16,-0.2048991468957131,0.05692350766390974
Unclear,Unclear,Bachelors,Unclear Seniority,United States,2024-03-13,-0.03814437915526171,-1.2477164303693875
Full-Time,Unclear,High School,Unclear Seniority,United States,2024-03-25,-0.8468437669078466,-0.9503044093251253
Full-Time,false,Unclear,Unclear Seniority,Germany,2024-03-08,-0.15284371155574283,-0.050779933070792774
Unclear,true,Bachelors,Unclear Seniority,United States,2024-02-20,0.324531421762154,0.40665542328510246
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2024-03-01,-0.07582341830059793,-0.3970285188123984
Full-Time,false,Unclear,Unclear Seniority,Brazil,2024-02-02,-0.3864664577436274,-0.050779933070792774
Part-Time,Unclear,Unclear,Unclear Seniority,United States,2024-02-22,-0.9268864555756788,-0.9083365794505821
